,Unnamed: 0,author,title,source,date,target
3053,3053,By Jon Greenberg ,say nancy pelosi ha suspicious tie voting software company that wa involved glitch that favored joe biden,Bloggers," November 9, 2020",barely-true
3054,3054,By Ciara O'Rourke ,mitt romney ha been asked lead health and human service biden administration,Bloggers," November 9, 2020",false
3055,3055,By Ciara O'Rourke ,say the washington time ran front page headline that said president gore,Viral image," November 9, 2020",false
3056,3056,By Ciara O'Rourke ,say new york post cover used the headline you fired nov with image donald trump,Viral image," November 9, 2020",false
3057,3057,By Hayat Norimine ,official fairfax gave trump vote biden,Facebook posts," November 7, 2020",barely-true
3058,3058,By Ciara O'Rourke ,the naacp ha received credible information that some the white nationalist group will looking snatch black men and boy and hang them shoot them torture them and kill them,Facebook posts," November 7, 2020",false
3059,3059,By Tom Kertscher ,election worker georgia threw away ballot,Facebook posts," November 7, 2020",false
3060,3060,By Clara Hendrickson ,list show over dead people voted wayne county michigan,Tweets," November 6, 2020",false
3061,3061,By Miriam Valverde ,republican nevada found least instance voter fraud thousand individual have been identified who appear have violated the law casting ballot after they moved from,Nevada Republican Party," November 6, 2020",false
3062,3062,By Bill McCarthy ,philadelphia clouding the vote counting shroud darkness,Ted Cruz," November 6, 2020",false
3063,3063,By Ciara O'Rourke ,say the logo porn website appeared during cnn broadcast,Instagram posts," November 6, 2020",false
3064,3064,By Amy Sherman ,you count the legal vote easily win you count the illegal vote they can try steal the election from,Donald Trump," November 6, 2020",pants-fire
3065,3065,By Lyle Muller ,iowa they have allowed little over people vote,Kevin McCarthy," November 6, 2020",pants-fire
3066,3066,By Ciara O'Rourke ,active crime scene spalding county where ballot for president donald trump were discovered dumpster,Facebook posts," November 6, 2020",false
3067,3067,By Ciara O'Rourke ,more poll worker caught filling out ballot delaware county pennsylvania,Facebook posts," November 6, 2020",false
3068,3068,By Clara Hendrickson ,republican election challenger were unfairly barred from observing absentee ballot processing and counting detroit,Facebook posts," November 6, 2020",false
3069,3069,By Brandon Mulder ,say the city austin disaster you haven been there great city now one the most dangerous city america and definitely texas,Dan Patrick," November 6, 2020",pants-fire
3070,3070,By Samantha Putterman ,the trump administration put secret watermark official ballot trick cheating democrat,Facebook posts," November 6, 2020",pants-fire
3071,3071,By Ciara O'Rourke ,arizona trooper found ballot dumpster all for president trump,Facebook posts," November 6, 2020",false
3072,3072,By Tom Kertscher ,video showing collection california ballot nov show cheating,TikTok posts," November 6, 2020",false
3073,3073,By Ciara O'Rourke ,video show poll worker committing voter fraud delaware county,Facebook posts," November 6, 2020",false
3074,3074,By Morgan Akers ,west virginia near last the ranking education clean drinking water and child mortality,Paula Jean Swearengin," November 6, 2020",mostly-true
3075,3075,By Miriam Valverde ,vote for libertarian candidate jorgensen magically become vote for joe biden,TikTok posts," November 5, 2020",false
3076,3076,By Amy Sherman ,year old william bradley voted via absentee ballot wayne county michigan this year william died they trying steal this election,Facebook posts," November 5, 2020",false
3077,3077,By Clara Hendrickson ,wagon arriving detroit counting center after deadline may have been ballot box,Bloggers," November 5, 2020",false
3078,3078,By Jon Greenberg ,usps failed deliver mail ballot south florida,Bloggers," November 5, 2020",pants-fire
3079,3079,By Paul Specht ,say north carolina democratic secretary state control the state election,Social  Media," November 5, 2020",false
3080,3080,By Haley BeMiller ,seven milwaukee ward report more presidential vote than registered voter,Facebook posts," November 5, 2020",pants-fire
3081,3081,By Samantha Putterman ,thousand military ballot were found the trash wisconsin,Facebook posts," November 5, 2020",false
3082,3082,By Ciara O'Rourke ,more mail ballot were counted lancaster county than were returned,Viral image," November 5, 2020",false
3083,3083,By Louis Jacobson ,say video show staffer stuffing ballot flint,Facebook posts," November 5, 2020",pants-fire
3084,3084,By Tom Kertscher ,you were forced use sharpie fill out your ballot that voter fraud,Facebook posts," November 5, 2020",false
3085,3085,By Amy Sherman ,detroit ha dead people registered including one voter born,Facebook posts," November 5, 2020",false
3086,3086,By Ciara O'Rourke ,joe biden wa called for michigan even though donald trump won more vote,Facebook posts," November 5, 2020",false
3087,3087,By Ciara O'Rourke ,any vote counted after midnight election day michigan are fraud,Viral image," November 5, 2020",false
3088,3088,By Eric Litke ,wisconsin voter turnout jumped from,Donald Trump Jr.," November 5, 2020",pants-fire
3089,3089,By Haley BeMiller ,wisconsin took break and when they returned biden coincidentally came back ahead,Facebook posts," November 5, 2020",pants-fire
3090,3090,By Jon Greenberg ,when large number people butler started killing themselves with narcotic one washington new york los angeles said word about,Tucker Carlson," November 5, 2020",barely-true
3091,3091,By Monique Curet ,asks how this possible with chart showing that registered voter north carolina and registered voter wisconsin cast vote,Viral image," November 5, 2020",pants-fire
3092,3092,By Bill McCarthy ,person film burning trump ballot,Eric Trump," November 4, 2020",false
3093,3093,By Louis Jacobson ,last night wa leading often solidly many key state almost all instance democrat run controlled then one one they started magically disappear surprise ballot dump were counted,Donald Trump," November 4, 2020",false
3094,3094,By Daniel Funke ,six state can get the vote counted six state which realdonaldtrump leading six state where dems are charge,Facebook posts," November 4, 2020",false
3095,3095,By Daniel Funke ,rejected vote mail ballot dekalb county need cured friday they will tossed,Tweets," November 4, 2020",false
3096,3096,By Amy Sherman ,now that even nevada decides stop counting and now not going count anything until tomorrow what,Facebook posts," November 4, 2020",false
3097,3097,By Ciara O'Rourke ,early morning election result from michigan and wisconsin show voter fraud,Viral image," November 4, 2020",false
3098,3098,By Miriam Valverde ,wisconsin found vote,Facebook posts," November 4, 2020",false
3099,3099,By Chris Nichols ,this the california model spreading across the country when you need flip thing blue there always some mysterious mail ballot lying around that the trick shameful,Facebook posts," November 4, 2020",false
3100,3100,By Bill McCarthy ,say joe biden received sudden influx vote michigan while donald trump received none,Tweets," November 4, 2020",false
3101,3101,By Daniel Funke ,six state decided stop counting vote donald trump wa headed for win election night,Facebook posts," November 4, 2020",false
3102,3102,By Samantha Putterman ,photo show massive wall front white house election day,Facebook posts," November 4, 2020",pants-fire
3103,3103,By Ciara O'Rourke ,say michigan gov gretchen whitmer said will not certify the vote state for donald trump matter the outcome,Viral image," November 4, 2020",false
3104,3104,By Ciara O'Rourke ,wisconsin ha more vote than people who are registered vote this direct evidence fraud,Tweets," November 4, 2020",pants-fire
3105,3105,By Tom Kertscher ,voter maricopa county ariz were forced vote using sharpie pen that aren read voting machine,Facebook posts," November 4, 2020",false
3106,3106,By Samantha Putterman ,not joke ilhan omar tell resident you don have registered vote minnesota,Sean Hannity," November 4, 2020",false
3107,3107,By Ciara O'Rourke ,trump ha won the election with electoral vote,Facebook posts," November 4, 2020",false
3108,3108,By Amy Sherman ,image show what appears official ballot box being taken away from polling location unidentified civilian,Facebook posts," November 4, 2020",false
3109,3109,By Louis Jacobson ,already have won the election,Donald Trump," November 4, 2020",pants-fire
3110,3110,By Jon Greenberg ,only sign outside buck county voting place democrat shown republican blurred out more scamming pennsylvania,Tweets," November 3, 2020",false
3111,3111,By Daniel Funke ,biden win the election there are people out there planning mass murdering poc and lbgtq people please stay inside during the election and few day after,Facebook posts," November 3, 2020",false
3112,3112,By Daniel Funke ,deep red city are not boarding and the national guard not being called case biden win,Instagram posts," November 3, 2020",false
3113,3113,By Miriam Valverde ,poll watcher philadelphia prevented from entering polling place,Tweets," November 3, 2020",half-true
3114,3114,By Bill McCarthy ,poll worker erie county threw out over ballot for donald trump,Tweets," November 3, 2020",false
3115,3115,By Ciara O'Rourke ,stack brick are showing denver because the evil left getting ready destroy downtown,Viral image," November 3, 2020",false
3116,3116,By Amy Sherman ,trump supporter are blocking access polling site clifton city hall new jersey,Facebook posts," November 3, 2020",false
3117,3117,By Ciara O'Rourke ,brick are being randomly placed all over detroit,Facebook posts," November 3, 2020",false
